,stock_price_at_STO_offer,STO_ask_fee,STO_ask_fee_type,STO_offer_datetime,STO_strike,STO_expiry_datetime,STO_days_long,STO_offer_ARR,STO_offer_TQI,STO_offer_strike_delta,STO_xtn_state,STO_contracts,option_type,stock_price_BTC_offer,BTC_bid_fee,BTC_bid_fee_type,BTC_offer_datetime,BTC_contracts,stock_price_at_open,STO_open_fee,STO_open_commsn,STO_open_proceeds,STO_open_datetime,STO_open_ARR,STO_open_TQI,STO_open_strike_delta,stock_price_at_close,STO_close_strike_delta,BTC_close_commsn,BTC_close_proceeds,STO_close_datetime,STO_close_ARR,STO_close_TQI,Called_close_fee,Called_close_commsn,Called_close_proceeds,STO_xtn_net_proceeds
1263,83.06,1.73,Mid,2017-06-16 11:30:00,81.5,2017-06-23 16:00:00,7,1.08604795156685,-1.69423480444429,-1.56,ClosedCalled,10,C,,,,,,83.3,1.73,10,1720,2017-06-16 15:30:00,1.08291888183845,-1.94925398730921,-1.8,81.59,,,,2017-06-23 16:00:00,,,-0.090000000000003,10,-100.000000000003,1620
1264,83.07,1.73,Mid,2017-06-16 13:30:00,81.5,2017-06-23 16:00:00,7,1.08591721267778,-1.7048900239041,-1.56999999999999,ClosedCalled,10,C,,,,,,83.3,1.73,10,1720,2017-06-16 15:30:00,1.08291888183845,-1.94925398730921,-1.8,81.59,,,,2017-06-23 16:00:00,,,-0.090000000000003,10,-100.000000000003,1620
1265,83.3,1.93,Mid,2017-06-16 15:30:00,81.5,2017-06-23 16:00:00,7,1.20811181615503,-2.17460126907906,-1.8,ClosedCalled,10,C,,,,,,83.45,1.93,10,1920,2017-06-16 16:00:00,1.20594025507147,-2.35158349738937,-1.95,81.59,,,,2017-06-23 16:00:00,,,-0.090000000000003,10,-100.000000000003,1820
1386,79.34,2.115,Mid,2017-06-02 15:30:00,78,2017-06-30 16:00:00,28,0.347498559544816,-0.465648069790055,-1.34,ClosedCalled,10,C,,,,,,79.43,2.115,10,2105,2017-06-02 16:00:00,0.347104818258664,-0.496359890109892,-1.43000000000001,80.71,,,,2017-06-30 16:00:00,,,-2.70999999999999,10,-2719.99999999999,-614.999999999993
1387,79.87,2.455,Mid,2017-06-05 11:30:00,78,2017-06-30 16:00:00,25,0.448766745962189,-0.839193814949295,-1.87,ClosedCalled,10,C,,,,,,80.28,2.455,10,2445,2017-06-05 13:30:00,0.446474838066766,-1.01796263079223,-2.28,80.71,,,,2017-06-30 16:00:00,,,-2.70999999999999,10,-2719.99999999999,-274.999999999994
1388,79.87,2.085,Mid,2017-06-05 11:30:00,78.5,2017-06-30 16:00:00,25,0.381131839238763,-0.522150619757107,-1.37,ClosedCalled,10,C,,,,,,80.28,2.085,10,2075,2017-06-05 13:30:00,0.379185351270553,-0.674949925261585,-1.78,80.71,,,,2017-06-30 16:00:00,,,-2.20999999999999,10,-2219.99999999999,-144.999999999994
1389,80.5,2.515,Mid,2017-06-07 11:30:00,78.5,2017-06-30 16:00:00,23,0.495800702133405,-0.991601404266811,-2,ClosedCalled,10,C,,,,,,80.64,2.515,10,2505,2017-06-07 13:30:00,0.494939937025535,-1.05917146523465,-2.14,80.71,,,,2017-06-30 16:00:00,,,-2.20999999999999,10,-2219.99999999999,285.000000000006
1390,80.54,2.27,Mid,2017-06-01 11:30:00,79,2017-06-30 16:00:00,29,0.354739131551681,-0.546298262589591,-1.54000000000001,ClosedCalled,10,C,,,,,,80.87,2.27,10,2260,2017-06-01 13:30:00,0.353291574813558,-0.660655244901355,-1.87,80.71,,,,2017-06-30 16:00:00,,,-1.70999999999999,10,-1719.99999999999,540.000000000006
1391,79.87,1.75,Mid,2017-06-05 11:30:00,79,2017-06-30 16:00:00,25,0.319894829097283,-0.278308501314638,-0.870000000000004,ClosedCalled,10,C,,,,,,80.28,1.75,10,1740,2017-06-05 13:30:00,0.318261086198306,-0.407374190333832,-1.28,80.71,,,,2017-06-30 16:00:00,,,-1.70999999999999,10,-1719.99999999999,20.0000000000064
1392,80.77,2.335,Mid,2017-06-06 11:30:00,79,2017-06-30 16:00:00,24,0.439661487350914,-0.778200832611116,-1.77,ClosedCalled,10,C,,,,,,81.09,2.335,10,2325,2017-06-06 13:30:00,0.437926480864883,-0.915266345007606,-2.09,80.71,,,,2017-06-30 16:00:00,,,-1.70999999999999,10,-1719.99999999999,605.000000000006
1393,80.5,2.125,Mid,2017-06-07 11:30:00,79,2017-06-30 16:00:00,23,0.418917094247907,-0.628375641371861,-1.5,ClosedCalled,10,C,,,,,,80.64,2.125,10,2115,2017-06-07 13:30:00,0.418189807625949,-0.685831284506557,-1.64,80.71,,,,2017-06-30 16:00:00,,,-1.70999999999999,10,-1719.99999999999,395.000000000006
1394,80.64,2.22,Mid,2017-06-07 13:30:00,79,2017-06-30 16:00:00,23,0.436885351966874,-0.716491977225673,-1.64,ClosedCalled,10,C,,,,,,80.71,2.22,10,2210,2017-06-07 15:30:00,0.436506440126486,-0.746426012616289,-1.70999999999999,80.71,,,,2017-06-30 16:00:00,,,-1.70999999999999,10,-1719.99999999999,490.000000000006
1395,80.71,2.27,Mid,2017-06-07 15:30:00,79,2017-06-30 16:00:00,23,0.446337666255461,-0.763237409296836,-1.70999999999999,ClosedCalled,10,C,,,,,,80.9,2.27,10,2260,2017-06-07 16:00:00,0.445289407212339,-0.846049873703447,-1.90000000000001,80.71,,,,2017-06-30 16:00:00,,,-1.70999999999999,10,-1719.99999999999,540.000000000006
1396,80.78,2.3,Mid,2017-06-08 11:30:00,79,2017-06-30 16:00:00,22,0.472382903058813,-0.840841567444687,-1.78,ClosedCalled,10,C,,,,,,80.98,2.3,10,2290,2017-06-08 13:30:00,0.471216237454815,-0.933008150160535,-1.98,80.71,,,,2017-06-30 16:00:00,,,-1.70999999999999,10,-1719.99999999999,570.000000000006
1397,80.54,1.905,Mid,2017-06-01 11:30:00,79.5,2017-06-30 16:00:00,29,0.297699579562094,-0.309607562744579,-1.04000000000001,ClosedCalled,10,C,,,,,,80.87,1.905,10,1895,2017-06-01 13:30:00,0.296484779744417,-0.406184148249853,-1.37,80.71,,,,2017-06-30 16:00:00,,,-1.20999999999999,10,-1219.99999999999,675.000000000006
1398,79.34,1.165,Mid,2017-06-02 15:30:00,79.5,2017-06-30 16:00:00,28,0.19141173610861,0.030625877777377,0.159999999999997,ClosedCalled,10,C,,,,,,79.43,1.165,10,1155,2017-06-02 16:00:00,0.191194852610565,0.013383639682738,0.069999999999993,80.71,,,,2017-06-30 16:00:00,,,-1.20999999999999,10,-1219.99999999999,-64.9999999999936
1399,79.87,1.42,Mid,2017-06-05 11:30:00,79.5,2017-06-30 16:00:00,25,0.259571804181795,-0.096041567547266,-0.370000000000005,ClosedCalled,10,C,,,,,,80.28,1.42,10,1410,2017-06-05 13:30:00,0.258246138515197,-0.201431988041854,-0.780000000000001,80.71,,,,2017-06-30 16:00:00,,,-1.20999999999999,10,-1219.99999999999,190.000000000006
1400,80.77,1.965,Mid,2017-06-06 11:30:00,79.5,2017-06-30 16:00:00,24,0.369993500061904,-0.469891745078617,-1.27,ClosedCalled,10,C,,,,,,81.09,1.965,10,1955,2017-06-06 13:30:00,0.368533419657171,-0.585968137254903,-1.59,80.71,,,,2017-06-30 16:00:00,,,-1.20999999999999,10,-1219.99999999999,735.000000000006
1401,81.09,2.165,Mid,2017-06-06 13:30:00,79.5,2017-06-30 16:00:00,24,0.40604318247215,-0.64560866013072,-1.59,ClosedCalled,10,C,,,,,,81.19,2.165,10,2155,2017-06-06 15:30:00,0.405543067701277,-0.685367784415157,-1.69,80.71,,,,2017-06-30 16:00:00,,,-1.20999999999999,10,-1219.99999999999,935.000000000006
1402,80.5,1.775,Mid,2017-06-07 11:30:00,79.5,2017-06-30 16:00:00,23,0.349918984607075,-0.349918984607075,-1,ClosedCalled,10,C,,,,,,80.64,1.775,10,1765,2017-06-07 13:30:00,0.34931148636991,-0.398215094461698,-1.14,80.71,,,,2017-06-30 16:00:00,,,-1.20999999999999,10,-1219.99999999999,545.000000000006
1403,80.64,1.86,Mid,2017-06-07 13:30:00,79.5,2017-06-30 16:00:00,23,0.366039078674948,-0.417284549689441,-1.14,ClosedCalled,10,C,,,,,,80.71,1.86,10,1850,2017-06-07 15:30:00,0.365721611997867,-0.442523150517417,-1.20999999999999,80.71,,,,2017-06-30 16:00:00,,,-1.20999999999999,10,-1219.99999999999,630.000000000006
1404,80.71,1.9,Mid,2017-06-07 15:30:00,79.5,2017-06-30 16:00:00,23,0.373586592901047,-0.452039777410264,-1.20999999999999,ClosedCalled,10,C,,,,,,80.9,1.9,10,1890,2017-06-07 16:00:00,0.372709195464073,-0.521792873649704,-1.40000000000001,80.71,,,,2017-06-30 16:00:00,,,-1.20999999999999,10,-1219.99999999999,670.000000000006
1405,80.78,1.93,Mid,2017-06-08 11:30:00,79.5,2017-06-30 16:00:00,22,0.396390870827612,-0.507380314659345,-1.28,ClosedCalled,10,C,,,,,,80.98,1.93,10,1920,2017-06-08 13:30:00,0.395411886212084,-0.585209591593886,-1.48,80.71,,,,2017-06-30 16:00:00,,,-1.20999999999999,10,-1219.99999999999,700.000000000006
1406,81.28,2.23,Mid,2017-06-09 11:30:00,79.5,2017-06-30 16:00:00,21,0.476864220097488,-0.848818311773529,-1.78,ClosedCalled,10,C,,,,,,81.6,2.23,10,2220,2017-06-09 13:30:00,0.4749941643324,-0.997487745098037,-2.09999999999999,80.71,,,,2017-06-30 16:00:00,,,-1.20999999999999,10,-1219.99999999999,1000.00000000001
1407,81.4,2.17,Mid,2017-06-21 15:30:00,79.5,2017-06-30 16:00:00,9,1.08114933114933,-2.05418372918373,-1.90000000000001,ClosedCalled,10,C,,,,,,81.46,2.17,10,2160,2017-06-21 16:00:00,1.08035300215511,-2.11749188422402,-1.95999999999999,80.71,,,,2017-06-30 16:00:00,,,-1.20999999999999,10,-1219.99999999999,940.000000000006
1408,81.05,1.845,Mid,2017-06-22 13:30:00,79.5,2017-06-30 16:00:00,8,1.03859500308452,-1.609822254781,-1.55,ClosedCalled,10,C,,,,,,81.16,1.845,10,1835,2017-06-22 15:30:00,1.03718734598324,-1.72173099433218,-1.66,80.71,,,,2017-06-30 16:00:00,,,-1.20999999999999,10,-1219.99999999999,615.000000000007
1409,81.47,2.135,Mid,2017-06-23 11:30:00,79.5,2017-06-30 16:00:00,7,1.36645390941451,-2.69191420154658,-1.97,ClosedCalled,10,C,,,,,,81.59,2.135,10,2125,2017-06-23 16:00:00,1.36444417207991,-2.85168831964702,-2.09,80.71,,,,2017-06-30 16:00:00,,,-1.20999999999999,10,-1219.99999999999,905.000000000006
1410,81.48,2.135,Mid,2017-06-23 13:30:00,79.5,2017-06-30 16:00:00,7,1.36628620520373,-2.70524668630339,-1.98,ClosedCalled,10,C,,,,,,81.59,2.135,10,2125,2017-06-23 16:00:00,1.36444417207991,-2.85168831964702,-2.09,80.71,,,,2017-06-30 16:00:00,,,-1.20999999999999,10,-1219.99999999999,905.000000000006
1411,81.37,2.03,Mid,2017-06-23 15:30:00,79.5,2017-06-30 16:00:00,7,1.30084797837041,-2.43258571955267,-1.87,ClosedCalled,10,C,,,,,,81.59,2.03,10,2020,2017-06-23 16:00:00,1.29734036033828,-2.711441353107,-2.09,80.71,,,,2017-06-30 16:00:00,,,-1.20999999999999,10,-1219.99999999999,800.000000000007
1412,80.54,1.58,Mid,2017-06-01 11:30:00,80,2017-06-30 16:00:00,29,0.246910937379584,-0.133331906184977,-0.540000000000006,ClosedCalled,10,C,,,,,,80.87,1.58,10,1570,2017-06-01 13:30:00,0.245903386874635,-0.213935946580933,-0.870000000000004,80.71,,,,2017-06-30 16:00:00,,,-0.709999999999994,10,-719.999999999994,850.000000000006
1413,79.34,0.92,Mid,2017-06-02 15:30:00,80,2017-06-30 16:00:00,28,0.15115776585401,0.099764125463646,0.659999999999997,ClosedCalled,10,C,,,,,,79.43,0.92,10,910,2017-06-02 16:00:00,0.150986493048686,0.08606230103775,0.569999999999993,80.71,,,,2017-06-30 16:00:00,,,-0.709999999999994,10,-719.999999999994,190.000000000006
1414,79.87,1.145,Mid,2017-06-05 11:30:00,80,2017-06-30 16:00:00,25,0.209302616752222,0.027209340177788,0.129999999999995,ClosedCalled,10,C,,,,,,80.28,1.145,10,1135,2017-06-05 13:30:00,0.208233682112606,-0.05830543099153,-0.280000000000001,80.71,,,,2017-06-30 16:00:00,,,-0.709999999999994,10,-719.999999999994,415.000000000006
1415,80.77,1.63,Mid,2017-06-06 11:30:00,80,2017-06-30 16:00:00,24,0.306915727786719,-0.236325110395773,-0.769999999999996,ClosedCalled,10,C,,,,,,81.09,1.63,10,1620,2017-06-06 13:30:00,0.305704566942081,-0.333217977966869,-1.09,80.71,,,,2017-06-30 16:00:00,,,-0.709999999999994,10,-719.999999999994,900.000000000006
1416,81.09,1.805,Mid,2017-06-06 13:30:00,80,2017-06-30 16:00:00,24,0.338525609405188,-0.368992914251656,-1.09,ClosedCalled,10,C,,,,,,81.19,1.805,10,1795,2017-06-06 15:30:00,0.338108654596215,-0.402349298969495,-1.19,80.71,,,,2017-06-30 16:00:00,,,-0.709999999999994,10,-719.999999999994,1075.00000000001
1417,80.5,1.44,Mid,2017-06-07 11:30:00,80,2017-06-30 16:00:00,23,0.283877936807994,-0.141938968403997,-0.5,ClosedCalled,10,C,,,,,,80.64,1.44,10,1430,2017-06-07 13:30:00,0.283385093167702,-0.181366459627329,-0.640000000000001,80.71,,,,2017-06-30 16:00:00,,,-0.709999999999994,10,-719.999999999994,710.000000000006
1418,80.64,1.52,Mid,2017-06-07 13:30:00,80,2017-06-30 16:00:00,23,0.299128709454796,-0.19144237405107,-0.640000000000001,ClosedCalled,10,C,,,,,,80.71,1.52,10,1510,2017-06-07 15:30:00,0.298869274320837,-0.212197184767793,-0.709999999999994,80.71,,,,2017-06-30 16:00:00,,,-0.709999999999994,10,-719.999999999994,790.000000000006
1419,80.71,1.555,Mid,2017-06-07 15:30:00,80,2017-06-30 16:00:00,23,0.30575113261112,-0.217083304153893,-0.709999999999994,ClosedCalled,10,C,,,,,,80.9,1.555,10,1545,2017-06-07 16:00:00,0.305033052077175,-0.274529746869459,-0.900000000000006,80.71,,,,2017-06-30 16:00:00,,,-0.709999999999994,10,-719.999999999994,825.000000000006
1420,80.78,1.58,Mid,2017-06-08 11:30:00,80,2017-06-30 16:00:00,22,0.324506516014315,-0.253115082491166,-0.780000000000001,ClosedCalled,10,C,,,,,,80.98,1.58,10,1570,2017-06-08 13:30:00,0.32370506746896,-0.317230966119582,-0.980000000000004,80.71,,,,2017-06-30 16:00:00,,,-0.709999999999994,10,-719.999999999994,850.000000000006
1421,81.28,1.84,Mid,2017-06-09 11:30:00,80,2017-06-30 16:00:00,21,0.393466441694788,-0.503637045369329,-1.28,ClosedCalled,10,C,,,,,,81.6,1.84,10,1830,2017-06-09 13:30:00,0.391923436041083,-0.627077497665731,-1.59999999999999,80.71,,,,2017-06-30 16:00:00,,,-0.709999999999994,10,-719.999999999994,1110.00000000001
1422,81.6,2.08,Mid,2017-06-09 13:30:00,80,2017-06-30 16:00:00,21,0.443043884220355,-0.708870214752565,-1.59999999999999,ClosedCalled,10,C,,,,,,81.93,2.08,10,2070,2017-06-09 15:30:00,0.441259379377285,-0.851630602198163,-1.93000000000001,80.71,,,,2017-06-30 16:00:00,,,-0.709999999999994,10,-719.999999999994,1350.00000000001
1423,81.93,2.375,Mid,2017-06-09 15:30:00,80,2017-06-30 16:00:00,21,0.503841839433198,-0.972414750106075,-1.93000000000001,ClosedCalled,10,C,,,,,,82.11,2.375,10,2365,2017-06-09 16:00:00,0.502737326814784,-1.06077575957919,-2.11,80.71,,,,2017-06-30 16:00:00,,,-0.709999999999994,10,-719.999999999994,1645.00000000001
1424,81.72,2.17,Mid,2017-06-14 11:30:00,80,2017-06-30 16:00:00,16,0.60576511257954,-1.04191599363681,-1.72,ClosedCalled,10,C,,,,,,81.81,2.17,10,2160,2017-06-14 13:30:00,0.605098704314876,-1.09522865480993,-1.81,80.71,,,,2017-06-30 16:00:00,,,-0.709999999999994,10,-719.999999999994,1440.00000000001
1425,81.81,2.23,Mid,2017-06-14 13:30:00,80,2017-06-30 16:00:00,16,0.621829544065518,-1.12551147475859,-1.81,ClosedCalled,10,C,,,,,,82.08,2.23,10,2220,2017-06-14 15:30:00,0.61978405214425,-1.28915082846004,-2.08,80.71,,,,2017-06-30 16:00:00,,,-0.709999999999994,10,-719.999999999994,1500.00000000001
1426,81.4,1.76,Mid,2017-06-21 15:30:00,80,2017-06-30 16:00:00,9,0.876876876876877,-1.22762762762763,-1.40000000000001,ClosedCalled,10,C,,,,,,81.46,1.76,10,1750,2017-06-21 16:00:00,0.876231006356221,-1.27929726928008,-1.45999999999999,80.71,,,,2017-06-30 16:00:00,,,-0.709999999999994,10,-719.999999999994,1030.00000000001
1427,81.05,1.45,Mid,2017-06-22 13:30:00,80,2017-06-30 16:00:00,8,0.816239975323874,-0.857051974090065,-1.05,ClosedCalled,10,C,,,,,,81.16,1.45,10,1440,2017-06-22 15:30:00,0.815133686545096,-0.945555076392309,-1.16,80.71,,,,2017-06-30 16:00:00,,,-0.709999999999994,10,-719.999999999994,720.000000000006
1428,81.47,1.7,Mid,2017-06-23 11:30:00,80,2017-06-30 16:00:00,7,1.08804292552912,-1.5994231005278,-1.47,ClosedCalled,10,C,,,,,,81.59,1.7,10,1690,2017-06-23 16:00:00,1.08644266629314,-1.72744383940609,-1.59,80.71,,,,2017-06-30 16:00:00,,,-0.709999999999994,10,-719.999999999994,970.000000000006
1429,81.48,1.7,Mid,2017-06-23 13:30:00,80,2017-06-30 16:00:00,7,1.08790939056035,-1.61010589802932,-1.48,ClosedCalled,10,C,,,,,,81.59,1.7,10,1690,2017-06-23 16:00:00,1.08644266629314,-1.72744383940609,-1.59,80.71,,,,2017-06-30 16:00:00,,,-0.709999999999994,10,-719.999999999994,970.000000000006
1430,81.37,1.595,Mid,2017-06-23 15:30:00,80,2017-06-30 16:00:00,7,1.02209484014818,-1.40026993100301,-1.37,ClosedCalled,10,C,,,,,,81.59,1.595,10,1585,2017-06-23 16:00:00,1.0193388545515,-1.62074877873689,-1.59,80.71,,,,2017-06-30 16:00:00,,,-0.709999999999994,10,-719.999999999994,865.000000000006
1431,80.54,1.305,Mid,2017-06-01 11:30:00,80.5,2017-06-30 16:00:00,29,0.203935932455922,-0.008157437298238,-0.040000000000006,ClosedCalled,10,C,,,,,,80.87,1.305,10,1295,2017-06-01 13:30:00,0.20310374675405,-0.075148386298999,-0.370000000000005,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,1075.00000000001
1432,79.34,0.715,Mid,2017-06-02 15:30:00,80.5,2017-06-30 16:00:00,28,0.117475872375671,0.136272011955778,1.16,ClosedCalled,10,C,,,,,,79.43,0.715,10,705,2017-06-02 16:00:00,0.117342763619359,0.125556757072714,1.06999999999999,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,485.000000000006
1433,79.87,0.895,Mid,2017-06-05 11:30:00,80.5,2017-06-30 16:00:00,25,0.16360335545261,0.103070113935144,0.629999999999995,ClosedCalled,10,C,,,,,,80.28,0.895,10,885,2017-06-05 13:30:00,0.162767812655705,0.035808918784255,0.219999999999999,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,665.000000000006
1434,80.77,1.31,Mid,2017-06-06 11:30:00,80.5,2017-06-30 16:00:00,24,0.246662333374603,-0.066598830011142,-0.269999999999996,ClosedCalled,10,C,,,,,,81.09,1.31,10,1300,2017-06-06 13:30:00,0.245688946438114,-0.144956478398488,-0.590000000000003,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,1080.00000000001
1435,81.09,1.47,Mid,2017-06-06 13:30:00,80.5,2017-06-30 16:00:00,24,0.275696756690097,-0.162661086447158,-0.590000000000003,ClosedCalled,10,C,,,,,,81.19,1.47,10,1460,2017-06-06 15:30:00,0.275357186845671,-0.189996458923512,-0.689999999999998,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,1240.00000000001
1436,80.5,1.155,Mid,2017-06-07 11:30:00,80.5,2017-06-30 16:00:00,23,0.227693761814745,0,0,ClosedCalled,10,C,,,,,,80.64,1.155,10,1145,2017-06-07 13:30:00,0.227298460144927,-0.03182178442029,-0.140000000000001,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,925.000000000006
1437,80.64,1.21,Mid,2017-06-07 13:30:00,80.5,2017-06-30 16:00:00,23,0.238122196342305,-0.033337107487923,-0.140000000000001,ClosedCalled,10,C,,,,,,80.71,1.21,10,1200,2017-06-07 15:30:00,0.237915672321193,-0.049962291187449,-0.209999999999994,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,980.000000000006
1438,80.71,1.245,Mid,2017-06-07 15:30:00,80.5,2017-06-30 16:00:00,23,0.244797530611475,-0.051407481428408,-0.209999999999994,ClosedCalled,10,C,,,,,,80.9,1.245,10,1235,2017-06-07 16:00:00,0.244222604396195,-0.097689041758479,-0.400000000000006,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,1015.00000000001
1439,80.78,1.265,Mid,2017-06-08 11:30:00,80.5,2017-06-30 16:00:00,22,0.259810596682347,-0.072746967071058,-0.280000000000001,ClosedCalled,10,C,,,,,,80.98,1.265,10,1255,2017-06-08 13:30:00,0.259168930600148,-0.124401086688072,-0.480000000000004,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,1035.00000000001
1440,81.28,1.485,Mid,2017-06-09 11:30:00,80.5,2017-06-30 16:00:00,21,0.317553079302587,-0.247691401856018,-0.780000000000001,ClosedCalled,10,C,,,,,,81.6,1.485,10,1475,2017-06-09 13:30:00,0.316307773109244,-0.347938550420166,-1.09999999999999,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,1255.00000000001
1441,81.6,1.7,Mid,2017-06-09 13:30:00,80.5,2017-06-30 16:00:00,21,0.362103174603175,-0.39831349206349,-1.09999999999999,ClosedCalled,10,C,,,,,,81.93,1.7,10,1690,2017-06-09 15:30:00,0.360644685067973,-0.515721899647204,-1.43000000000001,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,1470.00000000001
1442,81.93,1.985,Mid,2017-06-09 15:30:00,80.5,2017-06-30 16:00:00,21,0.421105705799957,-0.602181159293941,-1.43000000000001,ClosedCalled,10,C,,,,,,82.11,1.985,10,1975,2017-06-09 16:00:00,0.420182565779935,-0.676493930905695,-1.61,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,1755.00000000001
1443,81.72,1.78,Mid,2017-06-14 11:30:00,80.5,2017-06-30 16:00:00,16,0.496894884973079,-0.606211759667156,-1.22,ClosedCalled,10,C,,,,,,81.81,1.78,10,1770,2017-06-14 13:30:00,0.496348245935705,-0.650216202175774,-1.31,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,1550.00000000001
1444,81.81,1.84,Mid,2017-06-14 13:30:00,80.5,2017-06-30 16:00:00,16,0.513079085686346,-0.672133602249115,-1.31,ClosedCalled,10,C,,,,,,82.08,1.84,10,1830,2017-06-14 15:30:00,0.511391325536062,-0.807998294346978,-1.58,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,1610.00000000001
1445,82.03,1.98,Mid,2017-06-15 15:30:00,80.5,2017-06-30 16:00:00,15,0.587346092892844,-0.898639522126052,-1.53,ClosedCalled,10,C,,,,,,82.25,1.98,10,1970,2017-06-15 16:00:00,0.585775075987842,-1.02510638297872,-1.75,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,1750.00000000001
1446,82.09,1.915,Mid,2017-06-20 11:30:00,80.5,2017-06-30 16:00:00,10,0.851473991960044,-1.35384364721647,-1.59,ClosedCalled,10,C,,,,,,82.16,1.915,10,1905,2017-06-20 13:30:00,0.850748539435248,-1.41224257546251,-1.66,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,1685.00000000001
1447,82.16,1.99,Mid,2017-06-20 13:30:00,80.5,2017-06-30 16:00:00,10,0.884067672833496,-1.4675523369036,-1.66,ClosedCalled,10,C,,,,,,82.33,1.99,10,1980,2017-06-20 15:30:00,0.882242196040325,-1.61450321875379,-1.83,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,1760.00000000001
1448,81.4,1.385,Mid,2017-06-21 15:30:00,80.5,2017-06-30 16:00:00,9,0.690042315042315,-0.621038083538087,-0.900000000000006,ClosedCalled,10,C,,,,,,81.46,1.385,10,1375,2017-06-21 16:00:00,0.689534058979185,-0.661952696620013,-0.959999999999993,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,1155.00000000001
1449,81.05,1.09,Mid,2017-06-22 13:30:00,80.5,2017-06-30 16:00:00,8,0.613587291795188,-0.337473010487352,-0.549999999999997,ClosedCalled,10,C,,,,,,81.16,1.09,10,1080,2017-06-22 15:30:00,0.612755667816658,-0.404418740758992,-0.659999999999997,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,860.000000000007
1450,81.47,1.295,Mid,2017-06-23 11:30:00,80.5,2017-06-30 16:00:00,7,0.828832699153062,-0.80396771817847,-0.969999999999999,ClosedCalled,10,C,,,,,,81.59,1.295,10,1285,2017-06-23 16:00:00,0.827613678146832,-0.902098909180049,-1.09,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,1065.00000000001
1451,81.48,1.29,Mid,2017-06-23 13:30:00,80.5,2017-06-30 16:00:00,7,0.825531243425205,-0.809020618556704,-0.980000000000004,ClosedCalled,10,C,,,,,,81.59,1.29,10,1280,2017-06-23 16:00:00,0.824418258540087,-0.898615901808698,-1.09,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,1060.00000000001
1452,81.37,1.2,Mid,2017-06-23 15:30:00,80.5,2017-06-30 16:00:00,7,0.768974174406152,-0.669007531733356,-0.870000000000004,ClosedCalled,10,C,,,,,,81.59,1.2,10,1190,2017-06-23 16:00:00,0.766900705618686,-0.83592176912437,-1.09,80.71,,,,2017-06-30 16:00:00,,,-0.209999999999994,10,-219.999999999994,970.000000000006
1635,79.87,2.58,Mid,2017-06-05 11:30:00,78,2017-07-07 16:00:00,32,0.368450294228121,-0.689002050206587,-1.87,ClosedCalled,10,C,,,,,,80.28,2.58,10,2570,2017-06-05 13:30:00,0.366568572496263,-0.83577634529148,-2.28,80.2,,,,2017-07-07 16:00:00,,,-2.2,10,-2210,359.999999999997
1636,79.87,2.215,Mid,2017-06-05 11:30:00,78.5,2017-07-07 16:00:00,32,0.316324574308251,-0.433364666802305,-1.37,ClosedCalled,10,C,,,,,,80.28,2.215,10,2205,2017-06-05 13:30:00,0.314709065146985,-0.560182135961635,-1.78,80.2,,,,2017-07-07 16:00:00,,,-1.7,10,-1710,494.999999999997
